AQI Value,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,Pollution_Complexity_Score,Country_Code,City,Country
-0.2677928657121325,-0.20107110354971805,0.3134120471120509,0.17827690742855065,-0.21023262347401445,-0.030102895750271638,1.46424076401418,Joppatowne,United States of America
7.635296957213106,-0.20107110354971805,0.20664335556821645,-0.3927170060713926,7.691908512274359,5.961948120623866,-0.42314506421338166,Julana,India
0.17820543129267782,0.8906172691419478,-1.0745809429577966,1.320264734428437,0.24601109106111108,-0.11430033391946327,-0.5788057510775104,Jutiapa,Guatemala
2.8006754176809627,0.8906172691419478,3.445293665731194,-0.5830483105713736,2.928724132527649,3.5903869455249686,0.33570078424924626,Kalaiya,Nepal
0.9096426383805667,-0.20107110354971805,-0.3272001021509557,-0.5830483105713736,0.9942507828987169,0.5873449841571337,-0.42314506421338166,Kalamb,India
-0.5532317757952111,-0.20107110354971805,0.17105379172027163,-0.5830483105713736,-0.5022286007764948,-0.36689264842703817,1.3864104205821157,Kalanchak,Ukraine
-0.3569925251130946,-0.20107110354971805,-0.22043141060712126,-0.5830483105713736,-0.30148136638103956,-0.36689264842703817,-0.42314506421338166,Kalugumalai,India
-0.49971198015463386,-0.20107110354971805,0.3134120471120509,-0.3927170060713926,-0.4474793550322797,-0.25462939753478264,-0.26748437734925284,Kamogawa,Japan
-0.21427307007155527,-0.20107110354971805,0.20664335556821645,-0.5830483105713736,-0.15548337772979937,-0.08623452119639939,-0.42314506421338166,Imphal,India
-0.6424314351961732,-0.20107110354971805,-0.647506176782459,-0.5830483105713736,-0.5934773436835199,-0.7598140265499325,1.444783178156164,Inyonga,United Republic of Tanzania
-0.41051232075367183,-0.20107110354971805,0.17105379172027163,-0.5830483105713736,-0.3562306121252546,-0.25462939753478264,1.3280376630080672,Iskenderun,Turkey
-0.4461921845140566,-0.20107110354971805,-0.18484184675917645,-0.012054397071430436,-0.3927301092880646,-0.3809255547885701,0.7637676731256005,Istra,Russian Federation
0.8561228427399895,1.4364614554877808,-1.2169391983495759,0.9396021254284749,0.9395015371545019,0.3487855760110907,-1.1041605692439451,Itagui,Colombia
-0.32131266135270975,-0.20107110354971805,-0.9678122514139622,0.17827690742855065,-0.26498186921822947,-0.5773862438500172,-1.3376515995401383,Itajuba,Brazil
-0.2677928657121325,0.34477308279611485,-1.2525287621975207,0.3686082119285317,-0.21023262347401445,-0.6194849629346131,-1.3376515995401383,Itaperuna,Brazil
-0.5353918439150187,-0.20107110354971805,-0.042483591367397225,-0.012054397071430436,-0.48397885219508974,-0.3949584611501021,-0.26748437734925284,Itsukaichi,Japan
-0.30347272947251736,-0.20107110354971805,-0.7898644321742382,0.17827690742855065,-0.24673212063682448,-0.4931888056808256,-1.3376515995401383,Ivoti,Brazil
7.635296957213106,-0.20107110354971805,0.4557703025038301,-0.3927170060713926,7.874405998088409,6.20050752876991,-0.42314506421338166,Jalalabad,India
-0.678111298956558,-0.746915289895551,-0.18484184675917645,-0.3927170060713926,-0.6299768408463299,-0.6054520565730811,1.4253255922981478,Jarrow,United Kingdom of Great Britain and Northern Ireland
1.480520458546724,-0.746915289895551,-0.07807315521534203,-0.5830483105713736,1.5782427375036776,1.1205954258953474,-0.42314506421338166,Jasdan,India
-0.018033819389438727,-0.20107110354971805,-0.5763270490865694,-0.5830483105713736,0.045263856665655855,-0.24059649117325071,-0.7539240237996553,Hirna,Ethiopia
0.24956515881344746,0.34477308279611485,-0.006894027519452412,-0.20238570157141153,0.31901008538673115,0.2365223251188352,1.5615286933042605,Ho Chi Minh City,Viet Nam
-0.374832456993287,-0.20107110354971805,0.2778224832641061,-0.5830483105713736,-0.31973111496244455,-0.18446486572712298,1.3864104205821157,Horodyshche,Ukraine
1.6410798454684556,1.4364614554877808,4.584159708865428,0.9396021254284749,1.3227462573640072,2.9308403465329675,-1.1236181551019613,Huainan,China
-0.6959512308367504,-0.20107110354971805,-0.07807315521534203,-0.20238570157141153,-0.77597482949757,-0.6475507756576769,-0.6371785086515588,Hude,Germany
-0.17859320631117045,-0.20107110354971805,-0.22043141060712126,0.9396021254284749,-0.11898388056698933,-0.11430033391946327,-0.7150088520836231,Hyeres,France
-0.7494710264773277,-0.20107110354971805,-0.9678122514139622,-0.20238570157141153,-0.70297583517195,-0.9422418092498477,-0.8706695389477519,Ibarra,Ecuador
-0.19643313819136285,0.34477308279611485,-0.07807315521534203,-0.012054397071430436,-0.13723362914839435,-0.12833324028099521,-1.3376515995401383,Iguaba Grande,Brazil
-0.5710717076754035,-0.20107110354971805,0.17105379172027163,-0.3927170060713926,-0.7942245780789751,-0.5773862438500172,0.7637676731256005,Guryevsk,Russian Federation
-0.5710717076754035,-0.20107110354971805,-0.3983792298468453,0.17827690742855065,-0.5204783493578998,-0.5493204311269534,-1.473854700546251,Haaltert,Belgium
-0.48187204827444147,-0.20107110354971805,-0.14925228291123166,0.9396021254284749,-0.42922960645087466,-0.3247939293424424,1.46424076401418,Hamilton,United States of America
-0.17859320631117045,-0.20107110354971805,0.06428510017643721,-0.3927170060713926,-0.11898388056698933,-0.10026742755793133,1.46424076401418,Hays,United States of America
-0.4461921845140566,-0.20107110354971805,-0.3627896659989005,0.9396021254284749,-0.3927301092880646,-0.3809255547885701,1.46424076401418,Hercules,United States of America
1.6589197773486482,-0.20107110354971805,0.20664335556821645,-0.5830483105713736,1.7607402233177278,1.3872206467644543,0.491361471113375,Sarhari,Pakistan
-0.6067515714357884,-0.20107110354971805,0.09987466402438201,-0.20238570157141153,-0.6299768408463299,-0.46512299295776177,0.35515837010726237,Schagen,Netherlands
-0.678111298956558,-0.20107110354971805,-0.042483591367397225,-0.3927170060713926,-0.8672235724045951,-0.7177153074653366,0.7637676731256005,Sertolovo,Russian Federation
-0.6602713670763656,-0.746915289895551,-0.6830957406304038,-0.5830483105713736,-0.6117270922649248,-0.8019127456345283,-0.7539240237996553,Shakiso,Ethiopia
-0.3569925251130946,-0.20107110354971805,0.5981285578956094,0.17827690742855065,-0.3379808635438496,-0.0160699893887397,-0.26748437734925284,Komae,Japan
-0.6424314351961732,-0.20107110354971805,0.028695536328492397,-0.5830483105713736,-0.5934773436835199,-0.4931888056808256,-1.3765667712561704,Konjic,Bosnia and Herzegovina
0.5350040688965261,-0.20107110354971805,-0.14925228291123166,-0.20238570157141153,0.6110060626892115,0.39088429509568656,1.1918345620019546,Konstanz,Switzerland
1.4983603904269163,-0.20107110354971805,-0.25602097445506605,-0.5830483105713736,1.5964924860850827,1.0784967068107516,-0.7539240237996553,Korem,Ethiopia
-0.5353918439150187,-0.746915289895551,-0.25602097445506605,-0.5830483105713736,-0.48397885219508974,-0.5352875247654214,1.2502073195760028,Kranuan,Thailand
-0.17859320631117045,-0.20107110354971805,0.06428510017643721,-0.5830483105713736,-0.11898388056698933,-0.11430033391946327,0.7248525014095683,Kratovo,Republic of North Macedonia
0.07116584001152333,0.34477308279611485,-0.5407374852386245,-0.3927170060713926,0.13651259957268094,-0.12833324028099521,-1.687888144984428,Kuito,Angola
1.872998959910957,0.34477308279611485,2.30642762259696,-0.5830483105713736,1.979737206294588,2.3975899047947538,0.491361471113375,Kulachi,Pakistan
-0.6245915033159808,-0.20107110354971805,0.06428510017643721,-0.20238570157141153,-0.9402225667302152,-0.7177153074653366,0.7637676731256005,Kuleshovka,Russian Federation
4.477629014419049,-0.20107110354971805,0.4201807386558853,-0.5830483105713736,4.571201504854101,3.6324856646095642,-0.42314506421338166,Kumher,India
2.0157184149524965,1.4364614554877808,5.331540549672269,-0.3927170060713926,1.6147422346664877,3.3518275373789255,-0.42314506421338166,Kundarki,India
-0.7316310945971353,-0.20107110354971805,-0.14925228291123166,-0.012054397071430436,-0.77597482949757,-0.6615836820192089,0.7637676731256005,Kurovskoye,Russian Federation
-0.5175519120348263,-0.20107110354971805,-0.6119166129345142,-0.5830483105713736,-0.4657291036136847,-0.6475507756576769,1.1334618044279063,Kusti,Sudan
0.9810023659013364,-0.20107110354971805,2.30642762259696,-0.20238570157141153,1.067249777224337,1.709977493079689,1.5031559357302122,Kuva,Uzbekistan
-0.8029908221179048,-0.746915289895551,-0.29161053830301087,-0.3927170060713926,-0.8307240752417852,-0.8019127456345283,-1.6100578015523637,Kwinana,Australia
-0.16075327443097803,-0.20107110354971805,-0.6119166129345142,0.7492708209284938,-0.10073413198558431,-0.2686623038963146,-0.7150088520836231,La Celle Saint Cloud,France
-0.5889116395555959,-0.20107110354971805,-0.6830957406304038,-0.012054397071430436,-0.5387280979393048,-0.6896494947422728,0.3940735418232945,La Paz Centro,Nicaragua
-0.2499529338319401,-0.20107110354971805,-0.5763270490865694,0.5589395164285128,-0.1919828748926094,-0.3388268357039743,-0.7150088520836231,La Queue En Brie,France
-0.7851508902377125,-0.20107110354971805,-0.25602097445506605,-0.20238570157141153,-0.8124743266603801,-0.7457811201884006,1.075089046853858,La Rinconada,Spain
